,Unnamed: 0,Ticker,Sector,Date,Year,Quarter,Earnings_url,Path,Market_cap
115,115,APH,Information Technology,2022-04-28,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/28/amphenol-aph-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/APH/2022/Q1/,41524977664.0
116,116,LVS,Consumer Discretionary,2022-04-28,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/28/las-vegas-sands-lvs-q1-2022-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/LVS/2022/Q1/,25498316800.0
117,117,ALGN,Health Care,2022-04-28,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/28/align-technology-algn-q1-2022-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/ALGN/2022/Q1/,21608470528.0
118,118,QCOM,Information Technology,2022-04-27,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/04/27/qualcomm-qcom-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/QCOM/2022/Q2/,149979201536.0
119,119,F,Consumer Discretionary,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/ford-f-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/F/2022/Q1/,52498198528.0
120,120,HOLX,Health Care,2022-04-27,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/04/27/hologic-holx-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/HOLX/2022/Q2/,19257200640.0
121,121,FB,Communication Services,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/meta-platforms-inc-fb-q1-2022-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/FB/2022/Q1/,541372219392.0
122,122,ODFL,Industrials,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/old-dominion-freight-line-odfl-q1-2022-earnings-ca/,/Users/gyf/Desktop/earning call analysis/ODFL/2022/Q1/,29753159680.0
123,123,IEX,Industrials,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/idex-iex-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/IEX/2022/Q1/,14095238144.0
124,124,ROL,Industrials,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/rollins-rol-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ROL/2022/Q1/,17142567936.0
125,125,BA,Industrials,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/boeing-ba-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/BA/2022/Q1/,73392447488.0
126,126,AMT,Real Estate,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/american-tower-amt-q1-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/AMT/2022/Q1/,105045475328.0
127,127,IQV,Health Care,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/iqvia-holdings-inc-iqv-q1-2022-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/IQV/2022/Q1/,39471677440.0
128,128,FISV,Information Technology,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/fiserv-fisv-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/FISV/2022/Q1/,62215421952.0
129,129,BSX,Health Care,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/boston-scientific-bsx-q1-2022-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/BSX/2022/Q1/,56925478912.0
130,130,TMUS,Communication Services,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/t-mobile-us-tmus-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TMUS/2022/Q1/,158640553984.0
131,131,STX,Information Technology,2022-04-27,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/04/27/seagate-technology-holdings-plc-stx-q3-2022-earnin/,/Users/gyf/Desktop/earning call analysis/STX/2022/Q3/,17795528704.0
132,132,GD,Industrials,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/general-dynamics-gd-q1-2022-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/GD/2022/Q1/,63261196288.0
133,133,ROP,Industrials,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/roper-technologies-rop-q1-2022-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/ROP/2022/Q1/,45530939392.0
134,134,V,Information Technology,2022-04-27,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/04/27/visa-v-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/V/2022/Q2/,425665331200.0
135,135,EW,Health Care,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/edwards-lifesciences-ew-q1-2022-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/EW/2022/Q1/,59644669952.0
136,136,ENPH,Information Technology,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/enphase-energy-inc-enph-q1-2022-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/ENPH/2022/Q1/,20393279488.0
137,137,FFIV,Information Technology,2022-04-26,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/04/26/f5-networks-ffiv-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/FFIV/2022/Q2/,10105476096.0
138,138,GM,Consumer Discretionary,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/general-motors-gm-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/GM/2022/Q1/,54100701184.0
139,139,MSFT,Information Technology,2022-04-26,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/04/26/microsoft-msft-q3-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MSFT/2022/Q3/,1955766337536.0
140,140,COF,Financials,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/capital-one-financial-cof-q1-2022-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/COF/2022/Q1/,44796022784.0
141,141,ECL,Materials,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/ecolab-ecl-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ECL/2022/Q1/,45573398528.0
142,142,VLO,Energy,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/valero-energy-vlo-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/VLO/2022/Q1/,52241063936.0
143,143,MSCI,Financials,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/msci-msci-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MSCI/2022/Q1/,32961368064.0
144,144,MMM,Industrials,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/3m-mmm-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MMM/2022/Q1/,86749118464.0
145,145,ADM,Consumer Staples,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/archer-daniels-midland-adm-q1-2022-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/ADM/2022/Q1/,49056882688.0
146,146,CNC,Health Care,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/centene-cnc-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CNC/2022/Q1/,49551626240.0
147,147,GLW,Information Technology,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/corning-glw-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/GLW/2022/Q1/,30057031680.0
148,148,UPS,Industrials,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/united-parcel-service-ups-q1-2022-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/UPS/2022/Q1/,156297805824.0
149,149,DHI,Consumer Discretionary,2022-04-26,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/04/26/dr-horton-dhi-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/DHI/2022/Q2/,24352096256.0
150,150,WM,Industrials,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/waste-management-wm-q1-2022-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/WM/2022/Q1/,65855483904.0
151,151,GE,Industrials,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/general-electric-ge-q1-2022-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/GE/2022/Q1/,81954185216.0
152,152,KMI,Energy,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/kinder-morgan-kmi-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/KMI/2022/Q1/,43965464576.0
153,153,CCI,Real Estate,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/crown-castle-international-cci-q1-2022-earnings-ca/,/Users/gyf/Desktop/earning call analysis/CCI/2022/Q1/,75933745152.0
154,154,ZION,Financials,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/zions-bancorporation-zion-q1-2022-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/ZION/2022/Q1/,8281587200.0
155,155,KO,Consumer Staples,2022-04-25,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/25/coca-cola-ko-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/KO/2022/Q1/,284908945408.0
156,156,PPG,Materials,2022-04-25,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/25/ppg-industries-ppg-q1-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/PPG/2022/Q1/,28616314880.0
157,157,SIVB,Financials,2022-04-25,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/25/svb-financial-group-sivb-q1-2022-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/SIVB/2022/Q1/,25361760256.0
158,158,RF,Financials,2022-04-22,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/22/regions-financial-rf-q1-2022-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/RF/2022/Q1/,18798739456.0
159,159,HCA,Health Care,2022-04-22,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/22/hca-healthcare-hca-q1-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/HCA/2022/Q1/,65824907264.0
160,160,KMB,Consumer Staples,2022-04-22,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/22/kimberly-clark-kmb-q1-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/KMB/2022/Q1/,46803660800.0
161,161,SLB,Energy,2022-04-22,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/22/schlumberger-slb-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/SLB/2022/Q1/,59106828288.0
162,162,AXP,Financials,2022-04-22,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/22/american-express-axp-q1-2022-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/AXP/2022/Q1/,121163792384.0
163,163,ISRG,Health Care,2022-04-21,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/21/intuitive-surgical-isrg-q1-2022-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/ISRG/2022/Q1/,78424236032.0
164,164,HBAN,Financials,2022-04-21,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/21/huntington-bancshares-hban-q1-2022-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/HBAN/2022/Q1/,19036311552.0
165,165,AAL,Industrials,2022-04-21,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/21/american-airlines-group-aal-q1-2022-earnings-call/,/Users/gyf/Desktop/earning call analysis/AAL/2022/Q1/,10716355584.0
166,166,ALK,Industrials,2022-04-21,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/21/alaska-air-group-alk-q1-2022-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/ALK/2022/Q1/,5714181632.0
167,167,KEY,Financials,2022-04-21,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/21/keycorp-key-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/KEY/2022/Q1/,17252505600.0
168,168,MMC,Financials,2022-04-21,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/21/marsh-mclennan-mmc-q1-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/MMC/2022/Q1/,80318701568.0
169,169,T,Communication Services,2022-04-21,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/21/att-t-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/T/2022/Q1/,144819486720.0
170,170,DOW,Materials,2022-04-21,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/21/dow-dow-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/DOW/2022/Q1/,50278965248.0
171,171,NEE,Utilities,2022-04-21,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/21/nextera-energy-nee-q1-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/NEE/2022/Q1/,137585262592.0
172,172,MTB,Financials,2022-04-20,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/20/m-t-bank-mtb-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MTB/2022/Q1/,21086324736.0
173,173,ABT,Health Care,2022-04-20,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/20/abbott-laboratories-abt-q1-2022-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/ABT/2022/Q1/,194034466816.0
174,174,ANTM,Health Care,2022-04-20,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/20/anthem-antm-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ANTM/2022/Q1/,119801700352.0
175,175,NFLX,Communication Services,2022-04-20,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/20/netflix-nflx-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NFLX/2022/Q1/,82614976512.0
176,176,IBM,Information Technology,2022-04-19,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/19/ibm-ibm-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/IBM/2022/Q1/,121030090752.0
177,177,OMC,Communication Services,2022-04-19,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/19/omnicom-group-omc-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/OMC/2022/Q1/,16367043584.0
178,178,HAL,Energy,2022-04-19,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/19/halliburton-hal-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/HAL/2022/Q1/,33629509632.0
179,179,PLD,Real Estate,2022-04-19,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/19/prologis-pld-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PLD/2022/Q1/,92593307648.0
180,180,CFG,Financials,2022-04-19,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/19/citizens-financial-group-cfg-q1-2022-earnings-call/,/Users/gyf/Desktop/earning call analysis/CFG/2022/Q1/,16191338496.0
181,181,JNJ,Health Care,2022-04-19,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/19/johnson-johnson-jnj-q1-2022-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/JNJ/2022/Q1/,468813414400.0
182,182,SBNY,Financials,2022-04-19,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/19/signature-bank-sbny-q1-2022-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/SBNY/2022/Q1/,11334013952.0
183,183,HAS,Consumer Discretionary,2022-04-19,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/19/hasbro-has-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/HAS/2022/Q1/,12580766720.0
184,184,JBHT,Industrials,2022-04-19,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/19/jb-hunt-transport-services-jbht-q1-2022-earnings-c/,/Users/gyf/Desktop/earning call analysis/JBHT/2022/Q1/,18217828352.0
185,185,BAC,Financials,2022-04-18,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/18/bank-of-america-bac-q1-2022-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/BAC/2022/Q1/,284887842816.0
186,186,WFC,Financials,2022-04-15,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/15/wells-fargo-wfc-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/WFC/2022/Q1/,168300969984.0
187,187,C,Financials,2022-04-14,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/14/citigroup-c-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/C/2022/Q1/,94252826624.0
188,188,UNH,Health Care,2022-04-14,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/14/unitedhealth-group-unh-q1-2022-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/UNH/2022/Q1/,460772343808.0
189,189,PNC,Financials,2022-04-14,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/14/pnc-financial-services-pnc-q1-2022-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/PNC/2022/Q1/,65623470080.0
190,190,FRC,Financials,2022-04-13,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/13/first-republic-bank-frc-q1-2022-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/FRC/2022/Q1/,24918962176.0
191,191,DAL,Industrials,2022-04-13,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/13/delta-air-lines-dal-q1-2022-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/DAL/2022/Q1/,24429334528.0
192,192,JPM,Financials,2022-04-13,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/13/jpmorgan-chase-jpm-q1-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/JPM/2022/Q1/,358131499008.0
193,193,KMX,Consumer Discretionary,2022-04-12,2022,Q4,https://www.fool.com/earnings/call-transcripts/2022/04/12/carmax-kmx-q4-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/KMX/2022/Q4/,14994202624.0
194,194,LW,Consumer Staples,2022-04-07,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/04/07/lamb-weston-holdings-inc-lw-q3-2022-earnings-call/,/Users/gyf/Desktop/earning call analysis/LW/2022/Q3/,9278239744.0
195,195,STZ,Consumer Staples,2022-04-07,2022,Q4,https://www.fool.com/earnings/call-transcripts/2022/04/07/constellation-brands-stz-q4-2022-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/STZ/2022/Q4/,46775377920.0
196,196,CAG,Consumer Staples,2022-04-07,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/04/07/conagra-brands-cag-q3-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/CAG/2022/Q3/,17100948480.0
197,197,PAYX,Information Technology,2022-03-30,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/03/30/paychex-payx-q3-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PAYX/2022/Q3/,43312484352.0
198,198,LULU,Consumer Discretionary,2022-03-29,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/03/29/lululemon-athletica-lulu-q4-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/LULU/2021/Q4/,39326289920.0
199,199,GIS,Consumer Staples,2022-03-23,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/03/23/general-mills-gis-q3-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/GIS/2022/Q3/,44311584768.0
200,200,CCL,Consumer Discretionary,2022-03-22,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/03/22/carnival-ccl-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CCL/2022/Q1/,16425559040.0
201,201,NKE,Consumer Discretionary,2022-03-21,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/03/21/nike-nke-q3-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NKE/2022/Q3/,178225528832.0
202,202,FDX,Industrials,2022-03-18,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/03/18/fedex-fdx-q3-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/FDX/2022/Q3/,55569297408.0
203,203,DG,Consumer Discretionary,2022-03-17,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/03/17/dollar-general-dg-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/DG/2021/Q4/,54291034112.0
