,Ticker,Sector,Date,Year,Quarter,Earnings_url,Path
125,BA,Industrials,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/boeing-ba-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/BA/2022/Q1/
126,AMT,Real Estate,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/american-tower-amt-q1-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/AMT/2022/Q1/
127,IQV,Health Care,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/iqvia-holdings-inc-iqv-q1-2022-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/IQV/2022/Q1/
128,FISV,Information Technology,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/fiserv-fisv-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/FISV/2022/Q1/
129,BSX,Health Care,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/boston-scientific-bsx-q1-2022-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/BSX/2022/Q1/
130,TMUS,Communication Services,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/t-mobile-us-tmus-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TMUS/2022/Q1/
131,STX,Information Technology,2022-04-27,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/04/27/seagate-technology-holdings-plc-stx-q3-2022-earnin/,/Users/gyf/Desktop/earning call analysis/STX/2022/Q3/
132,GD,Industrials,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/general-dynamics-gd-q1-2022-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/GD/2022/Q1/
133,ROP,Industrials,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/roper-technologies-rop-q1-2022-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/ROP/2022/Q1/
134,V,Information Technology,2022-04-27,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/04/27/visa-v-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/V/2022/Q2/
135,EW,Health Care,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/edwards-lifesciences-ew-q1-2022-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/EW/2022/Q1/
136,ENPH,Information Technology,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/enphase-energy-inc-enph-q1-2022-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/ENPH/2022/Q1/
137,FFIV,Information Technology,2022-04-26,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/04/26/f5-networks-ffiv-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/FFIV/2022/Q2/
138,GM,Consumer Discretionary,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/general-motors-gm-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/GM/2022/Q1/
139,MSFT,Information Technology,2022-04-26,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/04/26/microsoft-msft-q3-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MSFT/2022/Q3/
140,COF,Financials,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/capital-one-financial-cof-q1-2022-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/COF/2022/Q1/
141,ECL,Materials,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/ecolab-ecl-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ECL/2022/Q1/
142,VLO,Energy,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/valero-energy-vlo-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/VLO/2022/Q1/
143,MSCI,Financials,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/msci-msci-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MSCI/2022/Q1/
144,MMM,Industrials,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/3m-mmm-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MMM/2022/Q1/
145,ADM,Consumer Staples,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/archer-daniels-midland-adm-q1-2022-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/ADM/2022/Q1/
146,CNC,Health Care,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/centene-cnc-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CNC/2022/Q1/
147,GLW,Information Technology,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/corning-glw-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/GLW/2022/Q1/
148,UPS,Industrials,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/united-parcel-service-ups-q1-2022-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/UPS/2022/Q1/
149,DHI,Consumer Discretionary,2022-04-26,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/04/26/dr-horton-dhi-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/DHI/2022/Q2/
150,WM,Industrials,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/waste-management-wm-q1-2022-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/WM/2022/Q1/
151,GE,Industrials,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/general-electric-ge-q1-2022-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/GE/2022/Q1/
152,KMI,Energy,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/kinder-morgan-kmi-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/KMI/2022/Q1/
153,CCI,Real Estate,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/crown-castle-international-cci-q1-2022-earnings-ca/,/Users/gyf/Desktop/earning call analysis/CCI/2022/Q1/
154,ZION,Financials,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/zions-bancorporation-zion-q1-2022-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/ZION/2022/Q1/
155,KO,Consumer Staples,2022-04-25,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/25/coca-cola-ko-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/KO/2022/Q1/
156,PPG,Materials,2022-04-25,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/25/ppg-industries-ppg-q1-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/PPG/2022/Q1/
157,SIVB,Financials,2022-04-25,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/25/svb-financial-group-sivb-q1-2022-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/SIVB/2022/Q1/
158,RF,Financials,2022-04-22,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/22/regions-financial-rf-q1-2022-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/RF/2022/Q1/
159,HCA,Health Care,2022-04-22,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/22/hca-healthcare-hca-q1-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/HCA/2022/Q1/
160,KMB,Consumer Staples,2022-04-22,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/22/kimberly-clark-kmb-q1-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/KMB/2022/Q1/
161,SLB,Energy,2022-04-22,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/22/schlumberger-slb-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/SLB/2022/Q1/
162,AXP,Financials,2022-04-22,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/22/american-express-axp-q1-2022-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/AXP/2022/Q1/
163,ISRG,Health Care,2022-04-21,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/21/intuitive-surgical-isrg-q1-2022-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/ISRG/2022/Q1/
164,HBAN,Financials,2022-04-21,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/21/huntington-bancshares-hban-q1-2022-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/HBAN/2022/Q1/
165,AAL,Industrials,2022-04-21,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/21/american-airlines-group-aal-q1-2022-earnings-call/,/Users/gyf/Desktop/earning call analysis/AAL/2022/Q1/
166,ALK,Industrials,2022-04-21,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/21/alaska-air-group-alk-q1-2022-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/ALK/2022/Q1/
167,KEY,Financials,2022-04-21,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/21/keycorp-key-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/KEY/2022/Q1/
168,MMC,Financials,2022-04-21,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/21/marsh-mclennan-mmc-q1-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/MMC/2022/Q1/
169,T,Communication Services,2022-04-21,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/21/att-t-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/T/2022/Q1/
170,DOW,Materials,2022-04-21,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/21/dow-dow-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/DOW/2022/Q1/
171,NEE,Utilities,2022-04-21,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/21/nextera-energy-nee-q1-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/NEE/2022/Q1/
172,MTB,Financials,2022-04-20,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/20/m-t-bank-mtb-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MTB/2022/Q1/
173,ABT,Health Care,2022-04-20,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/20/abbott-laboratories-abt-q1-2022-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/ABT/2022/Q1/
174,ANTM,Health Care,2022-04-20,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/20/anthem-antm-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ANTM/2022/Q1/
175,NFLX,Communication Services,2022-04-20,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/20/netflix-nflx-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NFLX/2022/Q1/
176,IBM,Information Technology,2022-04-19,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/19/ibm-ibm-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/IBM/2022/Q1/
177,OMC,Communication Services,2022-04-19,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/19/omnicom-group-omc-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/OMC/2022/Q1/
178,HAL,Energy,2022-04-19,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/19/halliburton-hal-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/HAL/2022/Q1/
179,PLD,Real Estate,2022-04-19,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/19/prologis-pld-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PLD/2022/Q1/
180,CFG,Financials,2022-04-19,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/19/citizens-financial-group-cfg-q1-2022-earnings-call/,/Users/gyf/Desktop/earning call analysis/CFG/2022/Q1/
181,JNJ,Health Care,2022-04-19,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/19/johnson-johnson-jnj-q1-2022-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/JNJ/2022/Q1/
182,SBNY,Financials,2022-04-19,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/19/signature-bank-sbny-q1-2022-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/SBNY/2022/Q1/
183,HAS,Consumer Discretionary,2022-04-19,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/19/hasbro-has-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/HAS/2022/Q1/
184,JBHT,Industrials,2022-04-19,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/19/jb-hunt-transport-services-jbht-q1-2022-earnings-c/,/Users/gyf/Desktop/earning call analysis/JBHT/2022/Q1/
185,BAC,Financials,2022-04-18,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/18/bank-of-america-bac-q1-2022-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/BAC/2022/Q1/
186,WFC,Financials,2022-04-15,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/15/wells-fargo-wfc-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/WFC/2022/Q1/
187,C,Financials,2022-04-14,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/14/citigroup-c-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/C/2022/Q1/
188,UNH,Health Care,2022-04-14,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/14/unitedhealth-group-unh-q1-2022-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/UNH/2022/Q1/
189,PNC,Financials,2022-04-14,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/14/pnc-financial-services-pnc-q1-2022-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/PNC/2022/Q1/
190,FRC,Financials,2022-04-13,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/13/first-republic-bank-frc-q1-2022-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/FRC/2022/Q1/
191,DAL,Industrials,2022-04-13,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/13/delta-air-lines-dal-q1-2022-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/DAL/2022/Q1/
192,JPM,Financials,2022-04-13,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/13/jpmorgan-chase-jpm-q1-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/JPM/2022/Q1/
193,KMX,Consumer Discretionary,2022-04-12,2022,Q4,https://www.fool.com/earnings/call-transcripts/2022/04/12/carmax-kmx-q4-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/KMX/2022/Q4/
194,LW,Consumer Staples,2022-04-07,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/04/07/lamb-weston-holdings-inc-lw-q3-2022-earnings-call/,/Users/gyf/Desktop/earning call analysis/LW/2022/Q3/
195,STZ,Consumer Staples,2022-04-07,2022,Q4,https://www.fool.com/earnings/call-transcripts/2022/04/07/constellation-brands-stz-q4-2022-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/STZ/2022/Q4/
196,CAG,Consumer Staples,2022-04-07,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/04/07/conagra-brands-cag-q3-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/CAG/2022/Q3/
197,PAYX,Information Technology,2022-03-30,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/03/30/paychex-payx-q3-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PAYX/2022/Q3/
198,LULU,Consumer Discretionary,2022-03-29,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/03/29/lululemon-athletica-lulu-q4-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/LULU/2021/Q4/
199,GIS,Consumer Staples,2022-03-23,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/03/23/general-mills-gis-q3-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/GIS/2022/Q3/
200,CCL,Consumer Discretionary,2022-03-22,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/03/22/carnival-ccl-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CCL/2022/Q1/
201,NKE,Consumer Discretionary,2022-03-21,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/03/21/nike-nke-q3-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NKE/2022/Q3/
202,FDX,Industrials,2022-03-18,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/03/18/fedex-fdx-q3-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/FDX/2022/Q3/
203,DG,Consumer Discretionary,2022-03-17,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/03/17/dollar-general-dg-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/DG/2021/Q4/
204,LEN,Consumer Discretionary,2022-03-17,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/03/17/lennar-len-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/LEN/2022/Q1/
205,ORCL,Information Technology,2022-03-11,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/03/11/oracle-orcl-q3-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ORCL/2022/Q3/
206,ULTA,Consumer Discretionary,2022-03-10,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/03/10/ulta-beauty-ulta-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ULTA/2021/Q4/
207,DOCU,Information Technology,2022-03-10,2022,Q4,https://www.fool.com/earnings/call-transcripts/2022/03/10/docusign-docu-q4-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/DOCU/2022/Q4/
208,JD,Consumer Discretionary,2022-03-10,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/03/10/jdcom-jd-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/JD/2021/Q4/
209,CRWD,Information Technology,2022-03-09,2022,Q4,https://www.fool.com/earnings/call-transcripts/2022/03/09/crowdstrike-holdings-inc-crwd-q4-2022-earnings-cal/,/Users/gyf/Desktop/earning call analysis/CRWD/2022/Q4/
210,BBY,Consumer Discretionary,2022-03-04,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/03/04/best-buy-bby-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/BBY/2021/Q4/
211,AVGO,Information Technology,2022-03-04,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/03/04/broadcom-ltd-avgo-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/AVGO/2022/Q1/
212,COST,Consumer Staples,2022-03-04,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/03/04/costco-wholesale-cost-q2-2022-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/COST/2022/Q2/
213,MRVL,Information Technology,2022-03-04,2022,Q4,https://www.fool.com/earnings/call-transcripts/2022/03/04/marvell-technology-group-mrvl-q4-2022-earnings-cal/,/Users/gyf/Desktop/earning call analysis/MRVL/2022/Q4/
214,COO,Health Care,2022-03-03,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/03/03/the-cooper-companies-coo-q1-2022-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/COO/2022/Q1/
215,KR,Consumer Staples,2022-03-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/03/03/kroger-kr-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/KR/2021/Q4/
216,OKTA,Information Technology,2022-03-03,2022,Q4,https://www.fool.com/earnings/call-transcripts/2022/03/03/okta-okta-q4-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/OKTA/2022/Q4/
217,SPLK,Information Technology,2022-03-02,2022,Q4,https://www.fool.com/earnings/call-transcripts/2022/03/02/splunk-splk-q4-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/SPLK/2022/Q4/
218,DLTR,Consumer Discretionary,2022-03-02,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/03/02/dollar-tree-inc-dltr-q4-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/DLTR/2021/Q4/
219,TGT,Consumer Discretionary,2022-03-02,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/03/02/target-tgt-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TGT/2021/Q4/
220,HPE,Information Technology,2022-03-02,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/03/02/hewlett-packard-enterprise-co-hpe-q1-2022-earnings/,/Users/gyf/Desktop/earning call analysis/HPE/2022/Q1/
