,Ticker,Sector,Date,Year,Quarter,Forward_pe,Trailing_pe,Trailing_eps,Market_cap,Target,svd_1,svd_2,svd_3,svd_4,f_k,g_f,d_c,spache,neg_vader,neu_vader,pos_vader,sent_TB,Litigious,Positive,WeakModal,Uncertainty,StrongModal,Negative,Constraining,Target_Class
1721,XEL,7,2021-04-29,1,1.0,23.62776,25.584814,2.924,40309125120.0,1.04876065585114,0.0157484386902644,0.0250301705573771,0.0547497105900424,0.0010096718116802,-0.592359478274517,-0.4161494609666681,-0.2433046490325494,-0.3674953170627694,0.017,0.73,0.253,0.1527796397151235,-0.8973419735075775,-1.0278898319582086,-0.13521711042896095,-0.8455644889560592,-0.42398323586431585,-0.8634508686860988,-1.01917099241565,0
1722,MAA,1,2021-04-29,1,1.0,53.80606,47.652267,3.727,20389787648.0,1.18986760634953,0.0224187610272649,0.0172386471510798,0.0141993052694717,-0.0062774588183569,-0.3008575185740196,-0.3392094896344319,-1.1919287807368462,-0.3851749762303568,0.037,0.708,0.256,0.1546287939932007,-0.6139172754529206,-0.6041820075563189,-0.6608118586079786,-0.9094573358537135,-0.1691227827399583,-0.4209594026625913,-0.37928365078629106,0
1723,NOC,5,2021-04-29,1,1.0,18.317345,16.157143,28.35,72073388032.0,0.6302882326412901,0.0244221989637822,0.0061295771130043,0.003733261426263,0.0201438834593187,-0.4003653495421992,-0.34595528591953456,0.698778589474953,-0.13373076383816404,0.046,0.689,0.265,0.1491766609241099,0.2127380938731621,0.05491905262439864,-0.8360101080009846,-0.23858244342834342,-0.6788436889886734,-0.03992508469790434,-0.45038224430066426,0
1724,DXCM,11,2021-04-29,1,1.0,89.594475,61.047714,5.302,31460882432.0,-8.442021596631589,0.025806552449015,-0.0069431906873797,0.0044972792393143,-0.006868632761317,1.7119071348541472,1.7709335121624892,0.5697300111165423,1.3755785096411925,0.02,0.729,0.25,0.1687168765577857,0.14188191935949787,0.3962392445036988,-0.13521711042896095,0.016988944162273735,-0.6788436889886734,-0.4086679730508272,-0.6281287280865974,-1
1725,AMT,1,2021-04-29,1,1.0,42.287544,41.87761,5.507,104845418496.0,1.7411447412599,0.0246725425451088,-0.0210158506197623,0.0059263417477505,-0.0139125761794402,0.38765691633297983,0.5470023174328034,0.17551181844852376,0.09895276428923379,0.032,0.728,0.24,0.1329098484848485,0.5434002416035952,0.8905650396392369,2.142360131680116,1.869881504194248,0.5954585766331144,0.8696407065726388,2.5357586833030106,0
1726,CHD,4,2021-04-29,1,1.0,30.741432,30.039658,3.278,24660000768.0,-0.27914106047160003,0.0209544721150853,-0.0151755113345243,-0.0087037600677813,0.0416653508302379,-1.1604194392927338,-1.2926241219787769,-0.2519414821398134,-0.6515844034551965,0.051,0.691,0.257,0.1517404401154401,-1.062673047372794,-0.69833930186785,-0.8360101080009846,-0.3344217137748248,-0.933704142113031,-0.5315822691684682,-0.7347766183581571,0
1727,AOS,5,2021-04-29,1,1.0,16.988472,20.404844,2.89,9201293312.0,-0.9647765338082099,0.019749059955446,0.0171395333251054,0.0017809004538396,0.0399495526704403,0.6639478645022158,0.42842533963610197,0.27963632092585156,0.9297992999606027,0.049,0.711,0.239,0.1205743879472693,-1.2988602957516748,-0.7218786254457327,0.039981138964044954,-0.813618065507232,-0.933704142113031,-0.8265765798508065,-0.4859315410578509,0
1728,URI,5,2021-04-29,1,1.0,11.066796,17.14709,16.534,20482547712.0,-2.25459770506087,0.0238434598901913,0.0107901135918722,0.0100866240381689,-0.0068216403741356,-0.31458309174983023,-0.45656488960383124,-1.3890389325597976,-0.48308049832426037,0.037,0.715,0.248,0.1785880005411255,-0.7556296244802491,-0.9219628758577362,0.21517938835705086,-0.27052886687717054,-0.933704142113031,-0.7897022910155141,-0.5925794313294107,0
1729,DPZ,3,2021-04-29,1,1.0,21.805067,25.46034,13.175,12233423872.0,1.52891609779094,0.0268676234605593,-0.0122138138556325,-0.0066089075368343,0.0244363849836122,-0.35453828360857786,-0.14650509730527675,-0.4457198070813403,-0.39028210061788304,0.027,0.67,0.303,0.1470015698587127,-0.5902985506150326,-0.3687887717774912,-0.48561360921497276,-0.43026098412130626,0.5954585766331144,-0.1997136696508376,-0.6281287280865974,0
1730,KDP,4,2021-04-29,1,1.0,21.86988,30.541323,1.21,52436156416.0,-0.25041779640193,0.027135732144304,0.0122863679506281,-0.0233464812116426,0.045684699411872,1.091260801193263,1.0468323554227699,0.8663258776516016,1.2903184445032796,0.04,0.695,0.265,0.1238391601366285,-0.18878022837093522,-0.4982550514558464,0.3903776377500568,-0.17468959653068913,-0.933704142113031,0.6361035439491209,-0.4859315410578509,0
1731,HSY,4,2021-04-29,1,1.0,30.480055,33.272358,6.888,47240839168.0,0.048716252868099996,0.0074056206280992,0.0054223848415425,0.0184704743891763,-0.0084343542286377,-0.610639633128172,-1.099879392255326,0.28229011452651454,-0.9973425515573437,0.065,0.756,0.179,0.1166991341991341,-2.0546594905640934,-1.993002098651402,-0.6608118586079786,-1.3886536875861206,-0.933704142113031,-1.9696795337448674,-1.6946076308021956,0
1732,KIM,1,2021-04-29,1,1.0,34.761196,11.53046,2.019,14325787648.0,-1.03675457338982,0.0211258903751366,0.0277994943594221,0.0075115905152019,-0.0114113165538295,0.31307066779122567,0.2047445951884596,0.13289780152920505,0.2741241928744985,0.063,0.68,0.257,0.1382765469824293,-0.18878022837093522,-0.8631145669130293,-0.13521711042896095,-0.6858323717119235,0.850319029757472,-0.9617823055802115,-0.8769738053869036,0
1733,SPGI,8,2021-04-29,1,1.0,22.978128,28.942152,11.599,80821755904.0,-0.5882346541349,0.0243347201893437,0.0099590694656423,-0.0126359019991947,-0.0090514143128953,-0.34955123917566494,-0.30471791177939894,1.137775813720211,-0.1441266551363221,0.032,0.713,0.255,0.1001528208163597,1.9132862822011036,1.1141886136291232,0.039981138964044954,0.9434352241782609,-0.1691227827399583,1.5702521944431922,0.5449980649005607,0
1734,DISH,6,2021-04-29,1,1.0,7.368231,4.9050255,4.159,10835152896.0,-0.57713279897087,0.0073670507015144,-0.0019812005945316,0.0236224104476312,-0.0139732158475988,-0.6615240838695373,-1.6711596787461822,-0.08204834621886917,-0.8905967364810181,0.082,0.719,0.199,0.1439393939393939,-2.196371839591422,-2.0636200693850504,-0.6608118586079786,-1.5483858048302563,-0.933704142113031,-1.9819709633566316,-1.7657062243165687,0
1735,EXR,1,2021-04-29,1,1.0,32.089767,33.18351,5.384,23923822592.0,1.27366504829143,0.0222653385088258,0.0146671733748376,-0.0078581242334372,-0.0089618084301927,0.09694173258647212,-0.25126744740542334,0.288982387991158,0.1367321240848762,0.055,0.674,0.272,0.1180123074599819,-1.2516228460758987,-1.4398279945711572,-0.48561360921497276,-1.005296606200195,-0.933704142113031,-1.3551080531566626,-1.0902695859300233,0
1736,TAP,4,2021-04-29,1,1.0,13.788224,0.0,-2.046,12342291456.0,-0.9909896163252999,0.020114584838224,-0.0004194255844161,0.0013522950542754,0.0210591515508003,0.8398662600098808,0.8108513441255922,0.7557035283344137,1.0472330921583903,0.068,0.704,0.228,0.1117264050193565,-0.8028670741560252,-0.29817080104384286,-0.13521711042896095,-0.3344217137748248,-0.42398323586431585,0.1813206483138494,-0.37928365078629106,0
1737,RE,8,2021-04-29,1,1.0,9.718417,11.174052,25.297,11117018112.0,1.65167913319104,0.0156527063976692,0.0282120850933867,-0.0176579568432886,-0.0064293821330012,0.10673166513996304,0.29213209529862244,0.3900194383117533,0.15412948173236038,0.078,0.636,0.286,0.2122186803095894,-0.6375360002908087,-0.18047418315442904,-0.6608118586079786,-0.589993101365442,-0.933704142113031,-0.29804510654495037,-1.0547202891728367,0
1738,PSA,1,2021-04-29,1,1.0,26.945662,38.128063,8.371,55968059392.0,0.60111371466327,0.0197183023805609,0.0109372359285026,0.0118886402995527,-0.014886256785234,-0.1907424789675401,-0.11186989903774967,-0.41081717092111397,-0.2112960749500495,0.025,0.682,0.294,0.1775670022861034,-1.039054322534906,-1.3339010384706846,-0.8360101080009846,-1.037243029649022,-0.6788436889886734,-1.4780223492743036,-1.01917099241565,0
1739,GNRC,5,2021-04-29,1,1.0,18.825342,26.670715,8.233,13869705216.0,-3.9237145608077095,0.0301736858589879,0.0201516719388669,0.0080087456671515,0.0153472920307197,2.588191963593166,2.6132563940603903,0.8805889540156387,2.5111510814385203,0.038,0.7,0.263,0.0969405203639898,0.7323500403066998,1.5967447469757199,-0.3104153598219669,1.6782029635012852,-0.6788436889886734,0.6729778327844133,1.4337304838302258,-1
1740,TYL,9,2021-04-29,1,1.0,42.144787,89.85621,3.825,14154034176.0,-0.40554419962483,0.0221835645379551,0.0052867192046775,0.0046421587121407,-0.0256973260599152,0.432265376198863,0.3405575009916124,0.7360014666001988,0.8150881931981674,0.03,0.744,0.226,0.1071800253618435,-0.37773002707403985,-0.486485389666905,-0.13521711042896095,-0.23858244342834342,-0.6788436889886734,-0.6667879948978732,-0.6636780248437839,0
1741,WELL,1,2021-04-29,1,1.0,88.02178,85.81643,1.035,40335056896.0,-1.38013016099746,0.022520817538489,0.020919541472658,0.0109432988841676,-0.0114857215603576,0.18859614795062385,0.312742454992908,0.28463534196183654,0.0887406533053417,0.045,0.694,0.261,0.1289045855829563,1.1811058122265732,0.9376436867950024,0.3903776377500568,0.9114888007294337,1.3600399360061872,0.6238121143373568,-0.20153716700035804,0
1742,CBRE,1,2021-04-29,1,1.0,14.186171,18.634033,4.29,26716385280.0,0.058714529028029996,0.0255554040698521,0.0057610783782214,-0.0247570738411418,-0.0057743136681523,0.0868310197649112,0.18840590293549003,0.7359784031141351,0.18924234744205246,0.032,0.731,0.237,0.1159725016767269,-0.2123989532088233,-0.3570191099885498,0.039981138964044954,0.04893536761110088,-0.42398323586431585,0.09528064103150072,-0.20153716700035804,0
1743,TXT,5,2021-04-29,1,1.0,17.797184,18.519117,3.4,13906613248.0,1.7421578789268002,0.0247112429880149,0.0364488932183189,-0.0042937926947128,0.0066234356435248,-1.003139765693908,-1.156065446055699,-0.040683312887008174,-0.3385223103334676,0.039,0.741,0.22,0.1285076530612245,-1.4641913696168913,-1.5222156270937468,-0.8360101080009846,-1.2928144172396392,-0.933704142113031,-1.539479497333124,-1.196917476201583,0
1744,MCD,3,2021-04-29,1,1.0,24.022682,25.126804,9.7,182357655552.0,0.36988014640289,0.0220519281114476,-0.0270815757495408,0.0157435424922549,0.0116447795426431,0.889391963927219,1.0421020445080584,-0.4076176251608668,0.4785972348842809,0.028,0.674,0.298,0.1485432254645217,-0.4958236512634802,0.4786268770262885,1.0911706353220805,-0.17468959653068913,-0.1691227827399583,0.021532063360916145,0.9715896259868,0
1745,WAB,5,2021-04-29,1,1.0,17.746408,35.80635,2.409,16120783872.0,-1.9591439584099102,0.0251367688232278,0.007332235449599,0.0065145760745081,0.0313660810383032,0.30638688705066863,0.18398571504016734,-0.5462533615646338,0.0005594265120803634,0.04,0.724,0.236,0.1337478354978355,-0.18878022837093522,-0.3570191099885498,-0.6608118586079786,-0.6858323717119235,-0.6788436889886734,-0.03992508469790434,-0.20153716700035804,0
1746,CMCSA,6,2021-04-29,1,1.0,11.372628,13.456095,3.109,191300681728.0,-0.44326239935522993,0.0232750265856265,0.0015759681270171,-0.0058637303780895,-0.0186046592829895,0.5987295549060657,0.5755314648294985,0.5160699743580324,0.7261132951109117,0.031,0.697,0.271,0.1866815322620276,-0.0943053290193829,0.10199769978016417,-0.3104153598219669,-0.142743173081862,1.8697608422549024,0.26736065559619804,-0.4859315410578509,0
1747,ABMD,11,2021-04-29,1,4.0,50.497005,77.77863,3.257,11546810368.0,-0.68433499670859,0.0189996478400201,-0.0251324789648627,-0.0022492921301578,-0.0016706007780122,0.8480426572213432,0.7367575178990412,1.7066779395726368,0.9422476922837651,0.055,0.638,0.307,0.1147220200776235,-0.3304925773982637,0.007840405468633103,-0.48561360921497276,-0.5580466779166149,1.6149003891305447,-0.4701251211096477,0.4028008778718143,0
1748,BAX,11,2021-04-29,1,1.0,16.792238,30.949076,2.376,36896067584.0,0.39836435074834003,0.0233686647812052,-0.0048836947113704,-0.0235306401371055,0.0419220280422441,0.7888345825368411,0.7327114479181837,1.533476581213903,0.7901137234292228,0.042,0.754,0.204,0.0587698909143863,-1.015435597697018,-0.23932249209913595,-0.48561360921497276,-0.4622074075701334,-0.6788436889886734,0.24277779637266989,-0.30818505727191786,0
1749,ICE,8,2021-04-29,1,1.0,17.517117,17.939495,5.421,54824845312.0,0.02549182462532,0.0251627189396651,0.0095701786537257,-0.0007219937125331,-0.017132335423737,0.22683890764672943,0.3068121081891618,-0.06353277938304695,0.045592903149194515,0.024,0.692,0.284,0.1287058173784978,0.00016957033216940192,-0.5924123457673774,0.21517938835705086,-0.6538859482630963,0.5954585766331144,-0.5561651283919964,-0.45038224430066426,0
1750,WST,11,2021-04-29,1,1.0,33.41934,37.529457,8.063,22473558016.0,1.2232325897468799,0.0274965876249327,-0.010086129917225,-0.0058907298003725,0.0425421456419482,-0.9332883644554653,-0.8424453565139653,0.26599478443032054,-0.6127496679848445,0.038,0.657,0.305,0.1051971823937142,-0.6847734499665848,-0.5806426839784361,-0.48561360921497276,-0.27052886687717054,-0.1691227827399583,-0.6299137060625809,-0.6636780248437839,0
1751,CTXS,9,2021-04-29,1,1.0,18.930477,39.444004,2.518,12382498816.0,-3.25730796685879,0.0174688581667835,-0.0100275603123062,0.0194978891249874,-0.0375745368871308,-0.010136158813038865,-0.33340407231880476,-0.3497247726267953,-0.3836206006796172,0.013,0.802,0.184,0.0790994623655914,-1.4878100944547794,-1.7811481864504572,-0.6608118586079786,-1.228921570341985,-0.933704142113031,-1.551770926944888,-1.2680160697159562,-1
