,Unnamed: 0,Ticker,Sector,Date,Year,Quarter,Earnings_url,Path,Trailing_eps
1623,1623,PFE,Health Care,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/pfizer-pfe-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PFE/2021/Q1/,3.854
1624,1624,CZR,Consumer Discretionary,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/caesars-entertainment-corp-czr-q1-2021-earnings-ca/,/Users/gyf/Desktop/earning call analysis/CZR/2021/Q1/,-4.832
1625,1625,HSIC,Health Care,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/henry-schein-hsic-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/HSIC/2021/Q1/,4.45
1626,1626,MPC,Energy,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/marathon-petroleum-mpc-q1-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/MPC/2021/Q1/,15.261
1627,1627,XYL,Industrials,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/xylem-xyl-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/XYL/2021/Q1/,2.35
1628,1628,MLM,Materials,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/martin-marietta-materials-inc-mlm-q1-2021-earnings/,/Users/gyf/Desktop/earning call analysis/MLM/2021/Q1/,11.218
1629,1629,IPGP,Information Technology,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/ipg-photonics-corp-ipgp-q1-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/IPGP/2021/Q1/,4.869
1630,1630,ZBH,Health Care,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/zimmer-biomet-holdings-inc-zbh-q1-2021-earnings-ca/,/Users/gyf/Desktop/earning call analysis/ZBH/2021/Q1/,3.914
1631,1631,JKHY,Information Technology,2021-05-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/05/04/jack-henry-associates-jkhy-q3-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/JKHY/2021/Q3/,4.302
1632,1632,SEE,Materials,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/sealed-air-corp-see-q1-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/SEE/2021/Q1/,3.037
1633,1633,SYY,Consumer Staples,2021-05-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/05/04/sysco-corp-syy-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/SYY/2021/Q3/,1.332
1634,1634,IT,Information Technology,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/gartner-inc-it-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/IT/2021/Q1/,8.025
1635,1635,AME,Industrials,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/ametek-inc-ame-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/AME/2021/Q1/,3.99
1636,1636,BEN,Financials,2021-05-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/05/04/franklin-resources-inc-ben-q2-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/BEN/2021/Q2/,3.57
1637,1637,IDXX,Health Care,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/idexx-laboratories-inc-idxx-q1-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/IDXX/2021/Q1/,8.718
1638,1638,WMB,Energy,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/williams-companies-inc-wmb-q1-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/WMB/2021/Q1/,1.24
1639,1639,CRL,Health Care,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/charles-river-laboratories-international-inc-crl-q/,/Users/gyf/Desktop/earning call analysis/CRL/2021/Q1/,7.6
1640,1640,BR,Information Technology,2021-05-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/05/04/broadridge-financial-solutions-inc-br-q3-2021-earn/,/Users/gyf/Desktop/earning call analysis/BR/2021/Q3/,4.655
1641,1641,AWK,Utilities,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/american-water-works-co-inc-awk-q1-2021-earnings-c/,/Users/gyf/Desktop/earning call analysis/AWK/2021/Q1/,7.067
1642,1642,FANG,Energy,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/diamondback-energy-inc-fang-q1-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/FANG/2021/Q1/,12.3
1643,1643,ZBRA,Information Technology,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/zebra-technologies-corp-zbra-q1-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/ZBRA/2021/Q1/,15.52
1644,1644,CTLT,Health Care,2021-05-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/05/04/catalent-inc-ctlt-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CTLT/2021/Q3/,3.177
1645,1645,LDOS,Industrials,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/leidos-holdings-inc-ldos-q1-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/LDOS/2021/Q1/,5.42
1646,1646,GPN,Information Technology,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/global-payments-inc-gpn-q1-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/GPN/2021/Q1/,3.167
1647,1647,INCY,Health Care,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/incyte-corp-incy-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/INCY/2021/Q1/,2.412
1648,1648,SEDG,Information Technology,2021-05-03,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/03/solaredge-technologies-inc-sedg-q1-2021-earnings-c/,/Users/gyf/Desktop/earning call analysis/SEDG/2021/Q1/,2.666
1649,1649,WEC,Utilities,2021-05-03,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/03/wec-energy-group-inc-wec-q1-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/WEC/2021/Q1/,4.15
1650,1650,TFX,Health Care,2021-05-03,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/03/teleflex-inc-tfx-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TFX/2021/Q1/,9.144
1651,1651,L,Financials,2021-05-03,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/03/loews-corp-l-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/L/2021/Q1/,6.151
1652,1652,EL,Consumer Staples,2021-05-03,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/05/03/the-estee-lauder-companies-el-q3-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/EL/2021/Q3/,8.248
1653,1653,RCL,Consumer Discretionary,2021-05-02,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/02/royal-caribbean-rcl-q1-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/RCL/2021/Q1/,-21.576
1654,1654,IR,Industrials,2021-05-01,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/01/ingersoll-rand-plc-ir-q1-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/IR/2021/Q1/,1.339
1655,1655,LKQ,Consumer Discretionary,2021-05-01,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/01/lkq-corp-lkq-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/LKQ/2021/Q1/,3.747
1656,1656,LH,Health Care,2021-05-01,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/01/labcorp-lh-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/LH/2021/Q1/,21.783
1657,1657,MOH,Health Care,2021-05-01,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/01/molina-healthcare-inc-moh-q1-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/MOH/2021/Q1/,11.752
1658,1658,CLX,Consumer Staples,2021-05-01,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/05/01/clorox-co-clx-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CLX/2021/Q3/,1.973
1659,1659,CPT,Real Estate,2021-05-01,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/01/camden-property-trust-cpt-q1-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/CPT/2021/Q1/,3.392
1660,1660,CVX,Energy,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/chevron-cvx-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CVX/2021/Q1/,5.173
1661,1661,KLAC,Information Technology,2021-04-30,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/04/30/kla-tencor-klac-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/KLAC/2021/Q3/,17.618
1662,1662,PSX,Energy,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/phillips-66-psx-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PSX/2021/Q1/,-1.151
1663,1663,MHK,Consumer Discretionary,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/mohawk-industries-inc-mhk-q1-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/MHK/2021/Q1/,49.89534
1664,1664,WY,Real Estate,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/weyerhaeuser-co-wy-q1-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/WY/2021/Q1/,3.311
1665,1665,GWW,Industrials,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/ww-grainger-inc-gww-q1-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/GWW/2021/Q1/,17.495
1666,1666,LYB,Materials,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/lyondellbasell-industries-nv-lyb-q1-2021-earnings/,/Users/gyf/Desktop/earning call analysis/LYB/2021/Q1/,17.121
1667,1667,LHX,Industrials,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/l3harris-technologies-inc-lhx-q1-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/LHX/2021/Q1/,7.514
1668,1668,NWL,Consumer Discretionary,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/newell-brands-inc-nwl-q1-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/NWL/2021/Q1/,1.41
1669,1669,ITW,Industrials,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/illinois-tool-works-inc-itw-q1-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/ITW/2021/Q1/,8.599
1670,1670,ABBV,Health Care,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/abbvie-abbv-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ABBV/2021/Q1/,6.971
1671,1671,EMN,Materials,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/eastman-chemical-co-emn-q1-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/EMN/2021/Q1/,6.045
1672,1672,JCI,Industrials,2021-04-30,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/04/30/johnson-controls-inc-jci-q2-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/JCI/2021/Q2/,2.191
1673,1673,CHTR,Communication Services,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/charter-communications-inc-chtr-q1-2021-earnings-c/,/Users/gyf/Desktop/earning call analysis/CHTR/2021/Q1/,27.446
1674,1674,AON,Financials,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/aon-plc-aon-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/AON/2021/Q1/,6.121
1675,1675,XOM,Energy,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/exxonmobil-xom-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/XOM/2021/Q1/,6.022
1676,1676,CL,Consumer Staples,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/colgate-palmolive-co-cl-q1-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/CL/2021/Q1/,2.409
1677,1677,BIO,Health Care,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/bio-rad-laboratories-inc-bio-q1-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/BIO/2021/Q1/,220.476
1678,1678,FTV,Industrials,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/fortive-corporation-ftv-q1-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/FTV/2021/Q1/,4.584
1679,1679,AJG,Financials,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/arthur-jgallagher-co-ajg-q1-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/AJG/2021/Q1/,4.622
1680,1680,DVA,Health Care,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/davita-inc-dva-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/DVA/2021/Q1/,8.563
1681,1681,TEAM,Information Technology,2021-04-30,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/04/30/atlassian-corporation-plc-team-q3-2021-earnings-ca/,/Users/gyf/Desktop/earning call analysis/TEAM/2021/Q3/,-4.288
1682,1682,SO,Utilities,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/southern-company-so-q1-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/SO/2021/Q1/,2.801
1683,1683,SGEN,Health Care,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/seattle-genetics-sgen-q1-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/SGEN/2021/Q1/,-1.838
1684,1684,FBHS,Industrials,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/fortune-brands-home-security-inc-fbhs-q1-2021-earn/,/Users/gyf/Desktop/earning call analysis/FBHS/2021/Q1/,5.418
1685,1685,DRE,Real Estate,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/duke-realty-corp-dre-q1-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/DRE/2021/Q1/,2.436
1686,1686,FTNT,Information Technology,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/fortinet-inc-ftnt-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/FTNT/2021/Q1/,3.63
1687,1687,ORLY,Consumer Discretionary,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/oreilly-automotive-inc-orly-q1-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/ORLY/2021/Q1/,31.247
1688,1688,PH,Industrials,2021-04-30,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/04/30/parker-hannifin-corp-ph-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/PH/2021/Q3/,13.878
1689,1689,HIG,Financials,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/the-hartford-financial-services-group-inc-hig-q1-2/,/Users/gyf/Desktop/earning call analysis/HIG/2021/Q1/,7.301
1690,1690,TMO,Health Care,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/thermo-fisher-scientific-inc-tmo-q1-2021-earnings/,/Users/gyf/Desktop/earning call analysis/TMO/2021/Q1/,19.186
1691,1691,BMY,Health Care,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/bristol-myers-squibb-bmy-q1-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/BMY/2021/Q1/,2.823
1692,1692,WDC,Information Technology,2021-04-30,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/04/30/western-digital-wdc-q3-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/WDC/2021/Q3/,5.776
1693,1693,GILD,Health Care,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/gilead-sciences-gild-q1-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/GILD/2021/Q1/,5.844
1694,1694,DLR,Real Estate,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/digital-realty-trust-dlr-q1-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/DLR/2021/Q1/,2.371
1695,1695,AVB,Real Estate,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/avalonbay-communities-inc-avb-q1-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/AVB/2021/Q1/,7.235
1696,1696,RMD,Health Care,2021-04-29,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/04/29/resmed-rmd-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/RMD/2021/Q3/,3.412
1697,1697,IP,Materials,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/international-paper-co-ip-q1-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/IP/2021/Q1/,4.541
1698,1698,NEM,Materials,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/newmont-mining-corp-nem-q1-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/NEM/2021/Q1/,2.537
1699,1699,CMS,Utilities,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/cms-energy-corp-cms-q1-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/CMS/2021/Q1/,3.017
1700,1700,MA,Information Technology,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/mastercard-ma-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MA/2021/Q1/,8.13
1701,1701,CARR,Industrials,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/carrier-global-corp-carr-q1-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/CARR/2021/Q1/,2.493
1702,1702,TWTR,Communication Services,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/twitter-inc-twtr-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TWTR/2021/Q1/,-0.228
1703,1703,AFL,Financials,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/aflac-inc-afl-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/AFL/2021/Q1/,6.09
1704,1704,VRTX,Health Care,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/vertex-pharmaceuticals-inc-vrtx-q1-2021-earnings-c/,/Users/gyf/Desktop/earning call analysis/VRTX/2021/Q1/,9.01
1705,1705,MO,Consumer Staples,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/altria-group-mo-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MO/2021/Q1/,1.634
1706,1706,AMZN,Consumer Discretionary,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/amazon-amzn-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/AMZN/2021/Q1/,41.69
1707,1707,CINF,Financials,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/cincinnati-financial-cinf-q1-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/CINF/2021/Q1/,15.53
1708,1708,SWKS,Information Technology,2021-04-29,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/04/29/skyworks-solutions-swks-q2-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/SWKS/2021/Q2/,8.97
1709,1709,XEL,Utilities,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/xcel-energy-inc-xel-q1-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/XEL/2021/Q1/,2.924
1710,1710,MAA,Real Estate,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/mid-america-apartment-communities-inc-maa-q1-2021/,/Users/gyf/Desktop/earning call analysis/MAA/2021/Q1/,3.727
1711,1711,NOC,Industrials,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/northrop-grumman-noc-q1-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/NOC/2021/Q1/,28.35
1712,1712,DXCM,Health Care,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/dexcom-inc-dxcm-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/DXCM/2021/Q1/,5.302
1713,1713,AMT,Real Estate,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/american-tower-amt-q1-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/AMT/2021/Q1/,5.507
1714,1714,CHD,Consumer Staples,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/church-dwight-coinc-chd-q1-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/CHD/2021/Q1/,3.278
1715,1715,AOS,Industrials,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/ao-smith-corp-aos-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/AOS/2021/Q1/,2.89
1716,1716,URI,Industrials,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/united-rentals-inc-uri-q1-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/URI/2021/Q1/,16.534
1717,1717,DPZ,Consumer Discretionary,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/dominos-pizza-inc-dpz-q1-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/DPZ/2021/Q1/,13.175
1718,1718,KDP,Consumer Staples,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/keurig-dr-pepper-inc-kdp-q1-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/KDP/2021/Q1/,1.21
1719,1719,HSY,Consumer Staples,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/the-hershey-co-hsy-q1-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/HSY/2021/Q1/,6.888
1720,1720,KIM,Real Estate,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/kimco-realty-corp-kim-q1-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/KIM/2021/Q1/,2.019
1721,1721,SPGI,Financials,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/sp-global-inc-spgi-q1-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/SPGI/2021/Q1/,11.599
1722,1722,DISH,Communication Services,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/dish-network-corp-dish-q1-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/DISH/2021/Q1/,4.159
1723,1723,EXR,Real Estate,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/extra-space-storage-inc-exr-q1-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/EXR/2021/Q1/,5.384
1724,1724,TAP,Consumer Staples,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/molson-coors-brewing-co-tap-q1-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/TAP/2021/Q1/,-2.046
1725,1725,RE,Financials,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/everest-re-group-ltd-re-q1-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/RE/2021/Q1/,25.297
1726,1726,PSA,Real Estate,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/public-storage-psa-q1-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/PSA/2021/Q1/,8.371
1727,1727,GNRC,Industrials,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/generac-holdings-inc-gnrc-q1-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/GNRC/2021/Q1/,8.233
1728,1728,TYL,Information Technology,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/tyler-technologies-inc-tyl-q1-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/TYL/2021/Q1/,3.825
1729,1729,WELL,Real Estate,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/welltower-well-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/WELL/2021/Q1/,1.035
1730,1730,CBRE,Real Estate,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/cbre-group-inc-cbre-q1-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/CBRE/2021/Q1/,4.29
1731,1731,TXT,Industrials,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/textron-txt-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TXT/2021/Q1/,3.4
1732,1732,MCD,Consumer Discretionary,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/mcdonalds-corp-mcd-q1-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/MCD/2021/Q1/,9.7
1733,1733,WAB,Industrials,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/westinghouse-air-brake-technologies-corp-wab-q1-20/,/Users/gyf/Desktop/earning call analysis/WAB/2021/Q1/,2.409
1734,1734,CMCSA,Communication Services,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/comcast-corporation-cmcsa-q1-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/CMCSA/2021/Q1/,3.109
1735,1735,ABMD,Health Care,2021-04-29,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/04/29/abiomed-inc-abmd-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ABMD/2021/Q4/,3.257
1736,1736,BAX,Health Care,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/baxter-international-inc-bax-q1-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/BAX/2021/Q1/,2.376
1737,1737,ICE,Financials,2021-04-29,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/29/intercontinental-exchange-inc-ice-q1-2021-earnings/,/Users/gyf/Desktop/earning call analysis/ICE/2021/Q1/,5.421
